metric,dataset,model,binarize,ignore,error_rate,bias,max_bias_gap
treatment_equality,communities,RejectOptionClassification,False,True,25.37562604340568,74.29292019455954,
treatment_equality,communities,EqOddsPostprocessing,False,True,23.539232053422367,39.08045977011494,
treatment_equality,communities,CalibratedEqOddsPostprocessing,False,True,17.19532554257095,32.83018867924528,
treatment_equality,communities,LevEqOpp,False,True,18.36393989983306,48.66946778711485,
treatment_equality,communities,JiangNachum,False,True,29.71619365609349,19.073971591957203,
treatment_equality,communities,Reweighing,False,False,17.02838063439065,48.30645161290322,
treatment_equality,communities,LFR,False,False,39.565943238731215,0.0,
treatment_equality,communities,PFR,False,False,31.21869782971619,15.270072992700731,
treatment_equality,communities,FairRR,False,False,16.52754590984975,10.211864406779656,
treatment_equality,communities,ExponentiatedGradientReduction,False,False,26.544240400667785,65.44566544566544,
treatment_equality,communities,GridSearchReduction,False,False,21.368948247078468,56.57855657855657,
treatment_equality,communities,FAGTB,False,False,18.86477462437396,21.95357833655705,
treatment_equality,communities,RejectOptionClassification,False,False,26.04340567612688,46.57142857142858,
treatment_equality,communities,EqOddsPostprocessing,False,False,27.378964941569283,44.89887640449438,
treatment_equality,communities,CalibratedEqOddsPostprocessing,False,False,19.53255425709516,60.43249561659848,
treatment_equality,communities,LevEqOpp,False,False,17.36227045075125,34.44976076555024,
treatment_equality,communities,JiangNachum,False,False,30.05008347245409,29.72972972972973,
treatment_equality,compas,Reweighing,False,True,32.2354211663067,24.36991918659025,
treatment_equality,compas,LFR,False,True,51.29589632829374,5.275487985068822,
treatment_equality,compas,PFR,False,True,34.179265658747305,24.173819742489272,
treatment_equality,compas,FairRR,False,True,42.44060475161987,5.586663874798214,
treatment_equality,compas,ExponentiatedGradientReduction,False,True,46.43628509719222,9.0898764085787,
treatment_equality,compas,GridSearchReduction,False,True,34.50323974082073,15.34416524970086,
treatment_equality,compas,FAGTB,False,True,33.747300215982726,15.592106708857983,
treatment_equality,compas,RejectOptionClassification,False,True,32.07343412526998,0.9330511735282764,
treatment_equality,compas,EqOddsPostprocessing,False,True,34.50323974082073,3.431675364788584,
treatment_equality,compas,CalibratedEqOddsPostprocessing,False,True,32.829373650108,22.8859121560051,
treatment_equality,compas,LevEqOpp,False,True,32.66738660907127,10.103772920432936,
treatment_equality,compas,JiangNachum,False,True,45.8963282937365,0.0141391414467415,
treatment_equality,compas,Reweighing,False,False,31.749460043196542,0.389348025711661,
treatment_equality,compas,LFR,False,False,47.24622030237581,1.3001992240746565,
treatment_equality,compas,PFR,False,False,34.23326133909287,29.880019196928487,
treatment_equality,compas,FairRR,False,False,32.39740820734342,12.995680269306376,
treatment_equality,compas,ExponentiatedGradientReduction,False,False,45.62634989200865,10.05277886011831,
treatment_equality,compas,GridSearchReduction,False,False,34.50323974082073,15.34416524970086,
treatment_equality,compas,FAGTB,False,False,33.26133909287257,4.470883588931946,
treatment_equality,compas,RejectOptionClassification,False,False,32.01943844492441,6.27140974967062,
treatment_equality,compas,EqOddsPostprocessing,False,False,35.90712742980562,7.907425265188042,
treatment_equality,compas,CalibratedEqOddsPostprocessing,False,False,34.07127429805615,36.022995916612935,
treatment_equality,compas,LevEqOpp,False,False,32.34341252699784,8.808796870527624,
treatment_equality,compas,JiangNachum,False,False,35.58315334773218,7.175697865353037,
treatment_equality,german,Reweighing,False,True,21.333333333333336,8.45410628019323,
treatment_equality,german,LFR,False,True,20.0,0.0,
treatment_equality,german,PFR,False,True,20.666666666666668,8.695652173913048,
treatment_equality,german,FairRR,False,True,22.0,3.3594624860022404,
treatment_equality,german,ExponentiatedGradientReduction,False,True,21.666666666666668,3.775743707093815,
treatment_equality,german,GridSearchReduction,False,True,22.0,3.3594624860022404,
treatment_equality,german,FAGTB,False,True,22.33333333333334,21.5633423180593,
treatment_equality,german,RejectOptionClassification,False,True,28.33333333333333,8.407738095238093,
treatment_equality,german,EqOddsPostprocessing,False,True,26.66666666666667,20.430107526881724,
treatment_equality,german,CalibratedEqOddsPostprocessing,False,True,20.333333333333336,17.647058823529417,
treatment_equality,german,LevEqOpp,False,True,22.33333333333334,2.9787234042553123,
treatment_equality,german,JiangNachum,False,True,22.0,1.2318029115341522,
treatment_equality,german,Reweighing,False,False,21.333333333333336,8.45410628019323,
treatment_equality,german,LFR,False,False,20.0,0.0,
treatment_equality,german,PFR,False,False,21.0,2.813299232736577,
treatment_equality,german,FairRR,False,False,22.0,3.3594624860022404,
treatment_equality,german,ExponentiatedGradientReduction,False,False,21.666666666666668,3.775743707093815,
treatment_equality,german,GridSearchReduction,False,False,22.0,3.3594624860022404,
treatment_equality,german,FAGTB,False,False,22.33333333333334,17.78975741239892,
treatment_equality,german,RejectOptionClassification,False,False,29.33333333333333,6.0606060606060606,
treatment_equality,german,EqOddsPostprocessing,False,False,23.0,5.5102040816326525,
treatment_equality,german,CalibratedEqOddsPostprocessing,False,False,21.0,15.789473684210533,
treatment_equality,german,LevEqOpp,False,False,22.33333333333334,2.9787234042553123,
treatment_equality,german,JiangNachum,False,False,21.666666666666668,5.910165484633567,
treatment_equality,implicit30,Reweighing,False,True,27.93786582620441,5.863942609879119,
treatment_equality,implicit30,LFR,False,True,52.29626294461954,26.73485349298424,
treatment_equality,implicit30,PFR,False,True,26.65466006303468,43.18702676785119,
treatment_equality,implicit30,FairRR,False,True,32.5078793336335,21.171566814595653,
treatment_equality,implicit30,ExponentiatedGradientReduction,False,True,38.27104907699235,40.40016391990077,
treatment_equality,implicit30,GridSearchReduction,False,True,34.69158036920306,35.10738288948406,
treatment_equality,implicit30,FAGTB,False,True,43.98919405673121,2.35417878688865,
treatment_equality,implicit30,RejectOptionClassification,False,True,32.01260693381359,47.67711882083015,
treatment_equality,implicit30,EqOddsPostprocessing,False,True,38.96893291310221,30.560305037126227,
treatment_equality,implicit30,CalibratedEqOddsPostprocessing,False,True,26.789734353894644,44.85729458555545,
treatment_equality,implicit30,LevEqOpp,False,True,29.761368752814043,30.36703624938919,
treatment_equality,implicit30,JiangNachum,False,True,41.73795587573165,1.9829066656016616,
treatment_equality,implicit30,Reweighing,False,False,28.680774425934263,22.958318545683976,
treatment_equality,implicit30,LFR,False,False,51.4858171994597,0.0,
treatment_equality,implicit30,PFR,False,False,26.94732102656461,46.08020503542892,
treatment_equality,implicit30,FairRR,False,False,28.748311571364248,19.82353027753384,
treatment_equality,implicit30,ExponentiatedGradientReduction,False,False,38.83385862224223,42.75228050171037,
treatment_equality,implicit30,GridSearchReduction,False,False,34.69158036920306,35.10738288948406,
treatment_equality,implicit30,FAGTB,False,False,40.85997298514182,16.463557724208812,
treatment_equality,implicit30,RejectOptionClassification,False,False,31.56235929761369,45.25701126737396,
treatment_equality,implicit30,EqOddsPostprocessing,False,False,38.18099954975236,30.87852655966869,
treatment_equality,implicit30,CalibratedEqOddsPostprocessing,False,False,26.47456100855471,45.05103856021798,
treatment_equality,implicit30,LevEqOpp,False,False,29.82890589824403,29.96897531732905,
treatment_equality,implicit30,JiangNachum,False,False,36.199909950472765,26.49278364502449,
treatment_equality,social30,Reweighing,False,True,30.55492121488924,44.50205614160559,
treatment_equality,social30,LFR,False,True,34.322904772779175,41.33439575033201,
treatment_equality,social30,PFR,False,True,30.714775062799728,45.558293117709766,
treatment_equality,social30,FairRR,False,True,40.16898835350536,11.50655145148537,
treatment_equality,social30,ExponentiatedGradientReduction,False,True,30.646266270838098,45.1474037743896,
treatment_equality,social30,GridSearchReduction,False,True,30.577757478876457,45.45645218151879,
treatment_equality,social30,FAGTB,False,True,38.73030372231104,18.22264405648274,
treatment_equality,social30,RejectOptionClassification,False,True,30.62343000685088,44.97973565146211,
treatment_equality,social30,EqOddsPostprocessing,False,True,31.6282256222882,26.877852024259408,
treatment_equality,social30,CalibratedEqOddsPostprocessing,False,True,31.08015528659511,38.98523299720904,
treatment_equality,social30,LevEqOpp,False,True,30.98881023064627,48.8249915263812,
treatment_equality,social30,JiangNachum,False,True,32.244804749942915,37.59739392257813,
treatment_equality,social30,Reweighing,False,False,29.276090431605382,27.275382638158664,
treatment_equality,social30,LFR,False,False,41.881708152546246,32.69075817679564,
treatment_equality,social30,PFR,False,False,26.9467915049098,22.5944669074858,
treatment_equality,social30,FairRR,False,False,27.63187942452615,9.948087431693986,
treatment_equality,social30,ExponentiatedGradientReduction,False,False,30.646266270838098,45.1474037743896,
treatment_equality,social30,GridSearchReduction,False,False,30.577757478876457,45.45645218151879,
treatment_equality,social30,FAGTB,False,False,38.06805206668189,17.761038411556708,
treatment_equality,social30,RejectOptionClassification,False,False,29.96117835122174,35.35547931832762,
treatment_equality,social30,EqOddsPostprocessing,False,False,35.327700388216485,28.438491977214422,
treatment_equality,social30,CalibratedEqOddsPostprocessing,False,False,27.10664535282028,26.27036357751645,
treatment_equality,social30,LevEqOpp,False,False,28.97921899977164,27.868277765346456,
treatment_equality,social30,JiangNachum,False,False,32.267641013930124,35.65602763953441,
treatment_equality,credit_card_clients,Reweighing,False,True,19.52222222222222,0.1346774931680602,
treatment_equality,credit_card_clients,LFR,False,True,23.033333333333328,0.0,
treatment_equality,credit_card_clients,PFR,False,True,19.566666666666663,0.3212510291496884,
treatment_equality,credit_card_clients,FairRR,False,True,19.55555555555556,0.125573809784335,
treatment_equality,credit_card_clients,ExponentiatedGradientReduction,False,True,19.633333333333336,0.0400723888314386,
treatment_equality,credit_card_clients,GridSearchReduction,False,True,19.55555555555556,0.125573809784335,
treatment_equality,credit_card_clients,FAGTB,False,True,18.633333333333336,2.699566831683167,
treatment_equality,credit_card_clients,RejectOptionClassification,False,True,21.15555555555556,1.9588371333610688,
treatment_equality,credit_card_clients,EqOddsPostprocessing,False,True,19.899999999999995,3.441406161061908,
treatment_equality,credit_card_clients,CalibratedEqOddsPostprocessing,False,True,20.97777777777777,4.646242741497182,
treatment_equality,credit_card_clients,LevEqOpp,False,True,19.54444444444444,4.174147567094259,
treatment_equality,credit_card_clients,JiangNachum,False,True,20.62222222222222,4.391096003588036,
treatment_equality,credit_card_clients,Reweighing,False,False,19.52222222222222,1.899125346184538,
treatment_equality,credit_card_clients,LFR,False,False,23.033333333333328,0.0,
treatment_equality,credit_card_clients,PFR,False,False,19.566666666666663,0.8637281134112564,
treatment_equality,credit_card_clients,FairRR,False,False,19.53333333333333,1.6361505881736835,
treatment_equality,credit_card_clients,ExponentiatedGradientReduction,False,False,19.633333333333336,0.0400723888314386,
treatment_equality,credit_card_clients,GridSearchReduction,False,False,19.55555555555556,0.125573809784335,
treatment_equality,credit_card_clients,FAGTB,False,False,18.8,4.321306555440907,
treatment_equality,credit_card_clients,RejectOptionClassification,False,False,22.05555555555555,1.205956958322274,
treatment_equality,credit_card_clients,EqOddsPostprocessing,False,False,20.14444444444444,3.655969634230504,
treatment_equality,credit_card_clients,CalibratedEqOddsPostprocessing,False,False,20.82222222222222,2.9311705188898176,
treatment_equality,credit_card_clients,LevEqOpp,False,False,19.54444444444444,1.9387123454413984,
treatment_equality,credit_card_clients,JiangNachum,False,False,19.15555555555556,5.342155091499971,
treatment_equality,adult_data_set_race,Reweighing,False,True,19.59748063418518,7.271331432331651,
treatment_equality,adult_data_set_race,LFR,False,True,24.723086947078844,0.0,
treatment_equality,adult_data_set_race,PFR,False,True,21.50148410917252,4.196163507650147,
treatment_equality,adult_data_set_race,FairRR,False,True,19.67711576051545,5.090311986863711,
treatment_equality,adult_data_set_race,ExponentiatedGradientReduction,False,True,20.625497719539567,22.50869985803842,
treatment_equality,adult_data_set_race,GridSearchReduction,False,True,21.088829363642947,23.69149819994461,
treatment_equality,adult_data_set_race,FAGTB,False,True,19.92326069644538,14.03717207944071,
treatment_equality,adult_data_set_race,RejectOptionClassification,False,True,27.546514153333813,11.61354472130478,
treatment_equality,adult_data_set_race,EqOddsPostprocessing,False,True,20.98023600955622,21.02792862684252,
treatment_equality,adult_data_set_race,CalibratedEqOddsPostprocessing,False,True,19.85810468399334,26.841243862520457,
treatment_equality,adult_data_set_race,LevEqOpp,False,True,19.77123000072396,18.731293764541512,
treatment_equality,adult_data_set_race,JiangNachum,False,True,20.227322087888226,9.36511065120506,
treatment_equality,adult_data_set_race,Reweighing,False,False,19.691594874393694,16.509206311016783,
treatment_equality,adult_data_set_race,LFR,False,False,24.723086947078844,0.0,
treatment_equality,adult_data_set_race,PFR,False,False,21.47976543835517,22.70166553674603,
treatment_equality,adult_data_set_race,FairRR,False,False,19.648157532759,5.692595607904502,
treatment_equality,adult_data_set_race,ExponentiatedGradientReduction,False,False,20.632737276478675,21.346202692405384,
treatment_equality,adult_data_set_race,GridSearchReduction,False,False,21.088829363642947,23.69149819994461,
treatment_equality,adult_data_set_race,FAGTB,False,False,19.68435531745457,15.593312703139295,
treatment_equality,adult_data_set_race,RejectOptionClassification,False,False,24.87511764280026,14.39173737982763,
treatment_equality,adult_data_set_race,EqOddsPostprocessing,False,False,21.682473032650407,15.144738476829415,
treatment_equality,adult_data_set_race,CalibratedEqOddsPostprocessing,False,False,19.7929486715413,28.213552361396303,
treatment_equality,adult_data_set_race,LevEqOpp,False,False,19.6988344313328,14.852170416852143,
treatment_equality,adult_data_set_race,JiangNachum,False,False,19.87982335481069,27.86998262705688,
treatment_equality,adult_data_set_sex,Reweighing,False,True,20.92955911098241,25.57952032705223,
treatment_equality,adult_data_set_sex,LFR,False,True,24.723086947078844,0.0,
treatment_equality,adult_data_set_sex,PFR,False,True,24.30319264461015,26.14255219727704,
treatment_equality,adult_data_set_sex,FairRR,False,True,20.8788822124086,17.690309804990743,
treatment_equality,adult_data_set_sex,ExponentiatedGradientReduction,False,True,22.399189169622822,37.799990407755054,
treatment_equality,adult_data_set_sex,GridSearchReduction,False,True,23.130384420473472,43.77368622938243,
treatment_equality,adult_data_set_sex,FAGTB,False,True,23.78918410193296,33.07891107272459,
treatment_equality,adult_data_set_sex,RejectOptionClassification,False,True,28.690364149714043,20.84642563032196,
treatment_equality,adult_data_set_sex,EqOddsPostprocessing,False,True,22.449866068196624,22.83810577886416,
treatment_equality,adult_data_set_sex,CalibratedEqOddsPostprocessing,False,True,21.04539202200825,16.451355661881976,
treatment_equality,adult_data_set_sex,LevEqOpp,False,True,21.552161007746328,32.79427813804984,
treatment_equality,adult_data_set_sex,JiangNachum,False,True,24.86063852892203,33.43525053041812,
treatment_equality,adult_data_set_sex,Reweighing,False,False,21.204662274668795,29.783762028953443,
treatment_equality,adult_data_set_sex,LFR,False,False,24.723086947078844,0.0,
treatment_equality,adult_data_set_sex,PFR,False,False,21.47976543835517,32.401980266184324,
treatment_equality,adult_data_set_sex,FairRR,False,False,19.66263664663722,22.20851810193625,
treatment_equality,adult_data_set_sex,ExponentiatedGradientReduction,False,False,22.42090784044016,37.83821454866321,
treatment_equality,adult_data_set_sex,GridSearchReduction,False,False,23.130384420473472,43.77368622938243,
treatment_equality,adult_data_set_sex,FAGTB,False,False,22.16028379063202,32.13029247175589,
treatment_equality,adult_data_set_sex,RejectOptionClassification,False,False,27.55375371027293,21.81050211647935,
treatment_equality,adult_data_set_sex,EqOddsPostprocessing,False,False,24.33939042930573,4.588625470038571,
treatment_equality,adult_data_set_sex,CalibratedEqOddsPostprocessing,False,False,19.71331354521103,36.3431151241535,
treatment_equality,adult_data_set_sex,LevEqOpp,False,False,21.711431260406865,21.81088764843137,
treatment_equality,adult_data_set_sex,JiangNachum,False,False,22.985593281691163,41.9791469853651,
treatment_equality,acs2017_census,Reweighing,False,True,10.258525852585256,17.030267779431004,
treatment_equality,acs2017_census,LFR,False,True,40.5986431976531,0.0,
treatment_equality,acs2017_census,PFR,False,True,25.95342867620095,24.22861691154374,
treatment_equality,acs2017_census,FairRR,False,True,10.153098643197657,11.110228391011972,
treatment_equality,acs2017_census,ExponentiatedGradientReduction,False,True,18.48643197653098,51.66960139046043,
treatment_equality,acs2017_census,GridSearchReduction,False,True,16.079941327466084,51.1821185609372,
treatment_equality,acs2017_census,FAGTB,False,True,59.4013568023469,0.0,
treatment_equality,acs2017_census,RejectOptionClassification,False,True,12.692519251925194,64.18578167362313,
treatment_equality,acs2017_census,EqOddsPostprocessing,False,True,11.372387238723867,22.29031672015988,
treatment_equality,acs2017_census,CalibratedEqOddsPostprocessing,False,True,11.106527319398609,2.3325988747540274,
treatment_equality,acs2017_census,LevEqOpp,False,True,10.37770443711038,26.2801193124087,
treatment_equality,acs2017_census,JiangNachum,False,True,12.069123579024566,15.59884038247532,
treatment_equality,acs2017_census,Reweighing,False,False,10.350201686835348,30.67323352235936,
treatment_equality,acs2017_census,LFR,False,False,40.5986431976531,0.0,
treatment_equality,acs2017_census,PFR,False,False,26.022185551888523,20.430124616509765,
treatment_equality,acs2017_census,FairRR,False,False,10.139347268060138,2.6693408320238143,
treatment_equality,acs2017_census,ExponentiatedGradientReduction,False,False,18.477264393105976,52.206999825081176,
treatment_equality,acs2017_census,GridSearchReduction,False,False,16.079941327466084,51.1821185609372,
treatment_equality,acs2017_census,FAGTB,False,False,59.4013568023469,0.0,
treatment_equality,acs2017_census,RejectOptionClassification,False,False,12.958379171250456,59.56995760145366,
treatment_equality,acs2017_census,EqOddsPostprocessing,False,False,12.587092042537584,22.45143755436918,
treatment_equality,acs2017_census,CalibratedEqOddsPostprocessing,False,False,11.36321965529886,18.15678370777266,
treatment_equality,acs2017_census,LevEqOpp,False,False,10.23560689402273,16.909980585401495,
treatment_equality,acs2017_census,JiangNachum,False,False,15.387788778877889,49.749999261663504,
consistency,communities,Reweighing,False,True,16.193656093489146,12.420701168614356,
consistency,communities,LFR,False,True,39.565943238731215,0.0,
consistency,communities,PFR,False,True,32.38731218697829,27.061769616026687,
consistency,communities,FairRR,False,True,28.881469115191987,19.131886477462427,
consistency,communities,ExponentiatedGradientReduction,False,True,27.04507512520868,15.425709515859763,
consistency,communities,GridSearchReduction,False,True,21.368948247078464,14.29048414023372,
consistency,communities,FAGTB,False,True,17.362270450751254,18.330550918196987,
consistency,communities,RejectOptionClassification,False,True,24.707846410684475,20.01669449081801,
consistency,communities,EqOddsPostprocessing,False,True,24.207011686143574,23.372287145242023,
consistency,communities,CalibratedEqOddsPostprocessing,False,True,17.529215358931552,14.674457429048408,
consistency,communities,LevEqOpp,False,True,18.363939899833053,13.18864774624374,
consistency,communities,JiangNachum,False,True,29.716193656093488,5.64273789649416,
consistency,communities,Reweighing,False,False,17.028380634390654,13.439065108514193,
consistency,communities,LFR,False,False,39.565943238731215,0.0,
consistency,communities,PFR,False,False,31.21869782971619,6.994991652754597,
consistency,communities,FairRR,False,False,22.20367278797997,18.030050083472453,
consistency,communities,ExponentiatedGradientReduction,False,False,27.212020033388985,15.642737896494149,
consistency,communities,GridSearchReduction,False,False,21.368948247078464,14.29048414023372,
consistency,communities,FAGTB,False,False,18.86477462437396,18.81469115191984,
consistency,communities,RejectOptionClassification,False,False,22.537562604340565,18.480801335559256,
consistency,communities,EqOddsPostprocessing,False,False,30.217028380634392,30.28380634390648,
consistency,communities,CalibratedEqOddsPostprocessing,False,False,17.195325542570952,16.210350584307182,
consistency,communities,LevEqOpp,False,False,17.362270450751254,12.02003338898163,
consistency,communities,JiangNachum,False,False,30.05008347245409,6.377295492487485,
consistency,compas,Reweighing,False,True,32.23542116630669,1.970842332613392,
consistency,compas,LFR,False,True,39.57883369330454,0.3023758099352052,
consistency,compas,PFR,False,True,34.1792656587473,2.9427645788336965,
consistency,compas,FairRR,False,True,41.14470842332613,1.355291576673867,
consistency,compas,ExponentiatedGradientReduction,False,True,44.43844492440604,18.59071274298053,
consistency,compas,GridSearchReduction,False,True,34.50323974082073,2.084233261339094,
consistency,compas,FAGTB,False,True,33.747300215982726,5.296976241900643,
consistency,compas,RejectOptionClassification,False,True,32.34341252699784,9.47624190064794,
consistency,compas,EqOddsPostprocessing,False,True,36.55507559395249,18.088552915766748,
consistency,compas,CalibratedEqOddsPostprocessing,False,True,33.639308855291574,5.76673866090712,
consistency,compas,LevEqOpp,False,True,32.66738660907127,10.048596112311,
consistency,compas,JiangNachum,False,True,45.8963282937365,0.2915766738660907,
consistency,compas,Reweighing,False,False,31.749460043196542,7.38120950323973,
consistency,compas,LFR,False,False,39.902807775377966,3.860691144708428,
consistency,compas,PFR,False,False,34.23326133909288,3.817494600431966,
consistency,compas,FairRR,False,False,31.80345572354212,6.841252699784008,
consistency,compas,ExponentiatedGradientReduction,False,False,46.4902807775378,18.299136069114454,
consistency,compas,GridSearchReduction,False,False,34.50323974082073,2.084233261339094,
consistency,compas,FAGTB,False,False,33.261339092872575,12.230021598272115,
consistency,compas,RejectOptionClassification,False,False,33.261339092872575,10.480561555075589,
consistency,compas,EqOddsPostprocessing,False,False,36.60907127429805,19.05507559395256,
consistency,compas,CalibratedEqOddsPostprocessing,False,False,34.39524838012959,8.812095032397368,
consistency,compas,LevEqOpp,False,False,32.34341252699784,9.573434125269966,
consistency,compas,JiangNachum,False,False,35.583153347732186,8.51511879049675,
consistency,german,Reweighing,False,True,21.333333333333336,6.800000000000004,
consistency,german,LFR,False,True,20.0,0.0,
consistency,german,PFR,False,True,20.666666666666668,2.399999999999999,
consistency,german,FairRR,False,True,22.0,7.200000000000004,
consistency,german,ExponentiatedGradientReduction,False,True,21.666666666666668,7.133333333333336,
consistency,german,GridSearchReduction,False,True,22.0,7.200000000000004,
consistency,german,FAGTB,False,True,22.33333333333333,16.03333333333337,
consistency,german,RejectOptionClassification,False,True,34.66666666666667,28.63333333333333,
consistency,german,EqOddsPostprocessing,False,True,22.33333333333333,7.300000000000003,
consistency,german,CalibratedEqOddsPostprocessing,False,True,22.33333333333333,6.066666666666663,
consistency,german,LevEqOpp,False,True,22.33333333333333,6.966666666666671,
consistency,german,JiangNachum,False,True,22.0,6.666666666666671,
consistency,german,Reweighing,False,False,21.333333333333336,6.800000000000004,
consistency,german,LFR,False,False,20.0,0.0,
consistency,german,PFR,False,False,21.0,2.666666666666665,
consistency,german,FairRR,False,False,22.0,7.200000000000004,
consistency,german,ExponentiatedGradientReduction,False,False,21.666666666666668,7.133333333333336,
consistency,german,GridSearchReduction,False,False,22.0,7.200000000000004,
consistency,german,FAGTB,False,False,22.33333333333333,14.166666666666696,
consistency,german,RejectOptionClassification,False,False,29.666666666666668,27.09999999999998,
consistency,german,EqOddsPostprocessing,False,False,23.666666666666668,9.900000000000016,
consistency,german,CalibratedEqOddsPostprocessing,False,False,22.0,4.533333333333329,
consistency,german,LevEqOpp,False,False,22.33333333333333,6.966666666666671,
consistency,german,JiangNachum,False,False,21.666666666666668,6.066666666666667,
consistency,implicit30,Reweighing,False,True,27.93786582620441,6.017559657811758,
consistency,implicit30,LFR,False,True,37.66321476812247,4.594777127420064,
consistency,implicit30,PFR,False,True,26.65466006303467,3.78883385862223,
consistency,implicit30,FairRR,False,True,34.84916704187303,4.076992345790168,
consistency,implicit30,ExponentiatedGradientReduction,False,True,38.78883385862224,13.304817649707342,
consistency,implicit30,GridSearchReduction,False,True,34.69158036920306,3.04817649707338,
consistency,implicit30,FAGTB,False,True,43.9891940567312,8.325078793336349,
consistency,implicit30,RejectOptionClassification,False,True,31.764970733903645,13.85637100405241,
consistency,implicit30,EqOddsPostprocessing,False,True,37.775776677172445,32.99864925709131,
consistency,implicit30,CalibratedEqOddsPostprocessing,False,True,26.40702386312472,4.070238631247167,
consistency,implicit30,LevEqOpp,False,True,29.76136875281405,12.809545249887542,
consistency,implicit30,JiangNachum,False,True,41.73795587573165,2.2107158937415528,
consistency,implicit30,Reweighing,False,False,28.680774425934263,12.899594777127508,
consistency,implicit30,LFR,False,False,48.53669518235029,1.5781179648806871,
consistency,implicit30,PFR,False,False,26.94732102656461,4.250337685727128,
consistency,implicit30,FairRR,False,False,30.864475461503822,16.107609185051913,
consistency,implicit30,ExponentiatedGradientReduction,False,False,38.29356145880234,13.187753264295388,
consistency,implicit30,GridSearchReduction,False,False,34.69158036920306,3.04817649707338,
consistency,implicit30,FAGTB,False,False,40.85997298514183,13.196758217019491,
consistency,implicit30,RejectOptionClassification,False,False,32.32778027915354,14.909950472760208,
consistency,implicit30,EqOddsPostprocessing,False,False,38.74380909500225,33.45790184601526,
consistency,implicit30,CalibratedEqOddsPostprocessing,False,False,26.677172444844665,4.338135974786109,
consistency,implicit30,LevEqOpp,False,False,29.828905898244034,12.332282755515612,
consistency,implicit30,JiangNachum,False,False,36.19990995047276,12.215218370103685,
consistency,social30,Reweighing,False,True,30.554921214889248,6.0219228134277,
consistency,social30,LFR,False,True,51.72413793103448,4.332039278374043,
consistency,social30,PFR,False,True,30.714775062799728,5.601735556063005,
consistency,social30,FairRR,False,True,30.69193879881251,5.818680063941513,
consistency,social30,ExponentiatedGradientReduction,False,True,30.64626627083809,5.759305777574763,
consistency,social30,GridSearchReduction,False,True,30.577757478876457,5.5309431377026455,
consistency,social30,FAGTB,False,True,38.73030372231104,9.424526147522291,
consistency,social30,RejectOptionClassification,False,True,30.828956382735782,6.27312171728703,
consistency,social30,EqOddsPostprocessing,False,True,31.17150034254396,14.84357159168788,
consistency,social30,CalibratedEqOddsPostprocessing,False,True,30.78328385476136,9.168759990865553,
consistency,social30,LevEqOpp,False,True,30.98881023064627,6.190911166933074,
consistency,social30,JiangNachum,False,True,32.24480474994291,5.868919844713377,
consistency,social30,Reweighing,False,False,29.27609043160539,8.746289107102111,
consistency,social30,LFR,False,False,49.143640100479566,0.7650148435715921,
consistency,social30,PFR,False,False,26.9467915049098,20.69650605161008,
consistency,social30,FairRR,False,False,29.207581639643752,8.428865037679843,
consistency,social30,ExponentiatedGradientReduction,False,False,30.64626627083809,5.759305777574763,
consistency,social30,GridSearchReduction,False,False,30.577757478876457,5.5309431377026455,
consistency,social30,FAGTB,False,False,38.06805206668189,10.237497145467009,
consistency,social30,RejectOptionClassification,False,False,29.70997944736241,7.364695135875776,
consistency,social30,EqOddsPostprocessing,False,False,34.437086092715234,28.983786252569104,
consistency,social30,CalibratedEqOddsPostprocessing,False,False,27.22082667275634,21.76067595341421,
consistency,social30,LevEqOpp,False,False,28.97921899977164,8.364923498515642,
consistency,social30,JiangNachum,False,False,32.267641013930124,4.596939940625687,
consistency,credit_card_clients,Reweighing,False,True,19.522222222222226,3.306666666666665,
consistency,credit_card_clients,LFR,False,True,23.03333333333333,0.0,
consistency,credit_card_clients,PFR,False,True,19.566666666666663,3.139999999999993,
consistency,credit_card_clients,FairRR,False,True,19.55555555555556,3.312222222222218,
consistency,credit_card_clients,ExponentiatedGradientReduction,False,True,19.633333333333333,3.236666666666664,
consistency,credit_card_clients,GridSearchReduction,False,True,19.55555555555556,3.312222222222218,
consistency,credit_card_clients,FAGTB,False,True,18.633333333333333,5.488888888888916,
consistency,credit_card_clients,RejectOptionClassification,False,True,22.066666666666663,5.051111111111134,
consistency,credit_card_clients,EqOddsPostprocessing,False,True,19.75555555555556,4.38666666666669,
consistency,credit_card_clients,CalibratedEqOddsPostprocessing,False,True,20.07777777777778,4.6688888888888975,
consistency,credit_card_clients,LevEqOpp,False,True,19.544444444444444,3.724444444444445,
consistency,credit_card_clients,JiangNachum,False,True,20.622222222222224,3.2777777777777697,
consistency,credit_card_clients,Reweighing,False,False,19.522222222222226,3.4022222222222203,
consistency,credit_card_clients,LFR,False,False,23.03333333333333,0.0,
consistency,credit_card_clients,PFR,False,False,19.566666666666663,3.1788888888888827,
consistency,credit_card_clients,FairRR,False,False,19.53333333333333,3.3811111111111103,
consistency,credit_card_clients,ExponentiatedGradientReduction,False,False,19.633333333333333,3.236666666666664,
consistency,credit_card_clients,GridSearchReduction,False,False,19.55555555555556,3.312222222222218,
consistency,credit_card_clients,FAGTB,False,False,18.8,6.554444444444483,
consistency,credit_card_clients,RejectOptionClassification,False,False,20.78888888888889,4.700000000000025,
consistency,credit_card_clients,EqOddsPostprocessing,False,False,20.377777777777776,4.653333333333352,
