,metric,ignore,dataset,model,error_rate,global
693,equalized_odds,False,social40,CalibratedEqOddsPostprocessing,25.257270693512297,49.12527426304111
694,equalized_odds,False,social40,JiangNachum,32.79642058165548,2.101611647215096
695,equalized_odds,True,social50,LFR,51.14434624971674,2.62295807064305
696,equalized_odds,True,social50,Reweighing,31.611148878314083,19.725077073471518
697,equalized_odds,True,social50,Fair-SMOTE,31.70179016542035,19.850564906916667
698,equalized_odds,True,social50,FairSSL-LS,35.07817811012916,17.527414388442253
699,equalized_odds,True,social50,FairSSL-CT,31.951053704962604,19.94316456360895
700,equalized_odds,True,social50,FairSSL-LP,35.07817811012916,17.527414388442253
701,equalized_odds,True,social50,FairSSL-ST,32.88012689780196,20.324526750628003
702,equalized_odds,True,social50,GridSearchReduction,31.905733061409464,19.00485816186081
703,equalized_odds,True,social50,ExponentiatedGradientReduction,47.7906186267845,3.5754097436201038
704,equalized_odds,True,social50,FAGTB,40.58463630183549,8.007460028157642
705,equalized_odds,True,social50,RejectOptionClassification,46.227056424201216,4.552603700394601
706,equalized_odds,True,social50,EqOddsPostprocessing,30.206208928166774,4.169808182713106
707,equalized_odds,True,social50,CalibratedEqOddsPostprocessing,32.01903467029233,19.378860716094906
708,equalized_odds,True,social50,JiangNachum,40.04078857919783,10.531500827357632
709,equalized_odds,False,social50,LFR,41.332426920462275,10.12556685248121
